method,case_id,category,fake_record,input_chars,input_bytes,delimiter,quotechar,escapechar,expected_valid,ok,row_count,field_count,header_obs,dialect_obs,parsing_obs,writer_obs,dict_obs,sniffer_obs,numeric_obs,unicode_obs,spreadsheet_obs,interoperability,error_class,correct,reason,naive_should_fail,elapsed_s
csv_sniffer_delimiter_demo,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,False,0.00017067603766918182
csv_sniffer_delimiter_demo,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,False,0.0001504549290984869
csv_sniffer_delimiter_demo,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,1.1459924280643463e-06
csv_sniffer_delimiter_demo,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,7.189810276031494e-07
csv_sniffer_delimiter_demo,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.639158189296722e-07
csv_sniffer_delimiter_demo,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.4889748096466064e-07
csv_sniffer_delimiter_demo,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.039611667394638e-07
csv_sniffer_delimiter_demo,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.741588443517685e-07
csv_sniffer_delimiter_demo,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.00015623285435140133
csv_sniffer_delimiter_demo,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.0001469198614358902
csv_sniffer_delimiter_demo,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,9.171199053525925e-07
csv_sniffer_delimiter_demo,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.348119884729385e-07
csv_sniffer_delimiter_demo,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.3492764234542847e-07
csv_sniffer_delimiter_demo,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,True,3.4103868529200554e-05
csv_sniffer_delimiter_demo,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,True,2.9359012842178345e-05
csv_sniffer_delimiter_demo,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,,,,delimiter=';',,,,guessed_';',,,not_tested,not_tested,,True,,True,2.6960158720612526e-05
csv_sniffer_delimiter_demo,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,False,0.00017788400873541832
csv_sniffer_delimiter_demo,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,False,0.00016399193555116653
csv_sniffer_delimiter_demo,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,,,,"delimiter=','",,,,"guessed_','",,,not_tested,not_tested,,True,,False,0.0001569718588143587
csv_sniffer_header_demo,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.0002465380821377039
csv_sniffer_header_demo,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,,,sniffer_says_False,,,,,has_header=False,,,not_tested,not_tested,,True,,False,0.00021952902898192406
csv_sniffer_header_demo,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,7.984996773302555e-05
csv_sniffer_header_demo,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,6.155204027891159e-05
csv_sniffer_header_demo,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,4.350999370217323e-05
csv_sniffer_header_demo,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,4.346109926700592e-05
csv_sniffer_header_demo,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,4.014582373201847e-05
csv_sniffer_header_demo,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.00020029302686452866
csv_sniffer_header_demo,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.00018691783770918846
csv_sniffer_header_demo,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00017278408631682396
csv_sniffer_header_demo,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00019248411990702152
csv_sniffer_header_demo,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,1.451931893825531e-06
csv_sniffer_header_demo,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018315785564482212
csv_sniffer_header_demo,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00020641298033297062
csv_sniffer_header_demo,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00017181201837956905
csv_sniffer_header_demo,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00016816705465316772
csv_sniffer_header_demo,c17_cr,newline_caveat,test_order,8,8,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.00012872996740043163
csv_sniffer_header_demo,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.0001923171803355217
csv_sniffer_header_demo,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018740096129477024
csv_sniffer_header_demo,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00019013602286577225
csv_sniffer_header_demo,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018464401364326477
csv_sniffer_header_demo,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,,,sniffer_says_False,,,,,has_header=False,,,not_tested,not_tested,,True,,False,0.00017855013720691204
csv_sniffer_header_demo,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,0.00019340706057846546
csv_sniffer_header_demo,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,0.00018307194113731384
csv_sniffer_header_demo,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,0.00018146494403481483
csv_sniffer_header_demo,c26_decimal_comma,numeric_text_caveat,sample_metric,19,19,;,"""",,True,True,,,sniffer_says_False,,,,,has_header=False,,,not_tested,not_tested,,True,,False,5.245511420071125e-05
csv_sniffer_header_demo,c27_thousands_sep,numeric_text_caveat,toy_invoice,23,23,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,4.1579827666282654e-05
csv_sniffer_header_demo,c28_iso_date,numeric_text_caveat,fictional_event,21,21,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018843309953808784
csv_sniffer_header_demo,c29_formula_injection,spreadsheet_caveat,example_note,21,21,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.0002211469691246748
csv_sniffer_header_demo,c30_excel_auto_date,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00022096396423876286
csv_sniffer_header_demo,c31_gene_name,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018906313925981522
csv_sniffer_header_demo,c32_sniffer_delimiter,sniffer_caveat,test_order,18,18,;,"""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00021437392570078373
csv_sniffer_header_demo,c33_sniffer_ambiguous,sniffer_caveat,test_order,8,8,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00016665412113070488
csv_sniffer_header_demo,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,,,sniffer_says_False,,,,,sniffer_header_false_positive,,,not_tested,not_tested,,True,,False,0.0001810360699892044
csv_sniffer_header_demo,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,,,sniffer_says_False,,,,,sniffer_header_false_negative,,,not_tested,not_tested,,True,,False,0.00017971498891711235
csv_sniffer_header_demo,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,1.110835000872612e-06
csv_sniffer_header_demo,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,7.299240678548813e-07
csv_sniffer_header_demo,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.83937731385231e-07
csv_sniffer_header_demo,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.702007234096527e-07
csv_sniffer_header_demo,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.869645297527313e-07
csv_sniffer_header_demo,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.480833351612091e-07
csv_sniffer_header_demo,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.0001593350898474455
csv_sniffer_header_demo,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,False,,,,,,,,sniffer_failed,,,not_tested,not_tested,Error,True,,False,0.00014978391118347645
csv_sniffer_header_demo,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,8.980277925729752e-07
csv_sniffer_header_demo,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,7.75093212723732e-07
csv_sniffer_header_demo,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.019828677177429e-07
csv_sniffer_header_demo,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,5.774199962615967e-05
csv_sniffer_header_demo,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,True,4.7792913392186165e-05
csv_sniffer_header_demo,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,,,sniffer_says_False,,,,,has_header=False,,,not_tested,not_tested,,True,,True,4.2732106521725655e-05
csv_sniffer_header_demo,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00018817302770912647
csv_sniffer_header_demo,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00019083591178059578
csv_sniffer_header_demo,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,,,sniffer_says_True,,,,,has_header=True,,,not_tested,not_tested,,True,,False,0.00017965910956263542
newline_policy_checker,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,3,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,1.2938166037201881e-05
newline_policy_checker,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,6.2070321291685104e-06
newline_policy_checker,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,2,,,,quoted_comma_ok,,,,,,not_tested,not_tested,,True,,True,4.356028512120247e-06
newline_policy_checker,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,2,,,,quoted_newline_ok,,,,,,not_tested,not_tested,,True,,True,3.6919955164194107e-06
newline_policy_checker,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,2,,,,doubled_quote_ok,,,,,,not_tested,not_tested,,True,,False,6.160000339150429e-06
newline_policy_checker,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,2,,,,escapechar_quote,,,,,,not_tested,not_tested,,True,,False,2.6060733944177628e-06
newline_policy_checker,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,True,2,,,,unescaped_quote_accepted_default,,,,,,not_tested,not_tested,,True,,True,2.6440247893333435e-06
newline_policy_checker,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,True,3,,,,ragged_short,,,,,,not_tested,not_tested,,True,,False,3.1350646167993546e-06
newline_policy_checker,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,True,3,,,,ragged_long,,,,,,not_tested,not_tested,,True,,False,2.8850045055150986e-06
newline_policy_checker,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,5.4151751101017e-06
newline_policy_checker,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,2,,,,empty_field,,,,,,not_tested,not_tested,,True,,False,2.600019797682762e-06
newline_policy_checker,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,6.710179150104523e-07
newline_policy_checker,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,2,,,,skipinitialspace_caveat,,,,,,not_tested,not_tested,,True,,False,3.0279625207185745e-06
newline_policy_checker,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,4,,,,blank_line,,,,,,not_tested,not_tested,,True,,False,3.344845026731491e-06
newline_policy_checker,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,2,,,,crlf_ok,,,,,,not_tested,not_tested,,True,,False,2.691056579351425e-06
newline_policy_checker,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,lf_ok,,,,,,not_tested,not_tested,,True,,False,4.624947905540466e-06
newline_policy_checker,c17_cr,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,cr_caveat,,,,,,not_tested,not_tested,,True,,False,2.476852387189865e-06
newline_policy_checker,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,2,,,,newline_policy_newline_empty,,,,,,not_tested,not_tested,,True,,False,2.277083694934845e-06
newline_policy_checker,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,3.7779100239276886e-06
newline_policy_checker,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,3.346940502524376e-06
newline_policy_checker,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,5.343928933143616e-06
newline_policy_checker,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.8710346668958664e-06
newline_policy_checker,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,True,2.7169007807970047e-06
newline_policy_checker,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,True,2.5210902094841003e-06
newline_policy_checker,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,True,2.2810418158769608e-06
newline_policy_checker,c26_decimal_comma,numeric_text_caveat,sample_metric,19,19,;,"""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,5.210982635617256e-06
newline_policy_checker,c27_thousands_sep,numeric_text_caveat,toy_invoice,23,23,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,True,3.1441450119018555e-06
newline_policy_checker,c28_iso_date,numeric_text_caveat,fictional_event,21,21,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.6619527488946915e-06
newline_policy_checker,c29_formula_injection,spreadsheet_caveat,example_note,21,21,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.4959444999694824e-06
newline_policy_checker,c30_excel_auto_date,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.6070047169923782e-06
newline_policy_checker,c31_gene_name,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,0.00012267893180251122
newline_policy_checker,c32_sniffer_delimiter,sniffer_caveat,test_order,18,18,;,"""",,True,True,3,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,5.669891834259033e-06
newline_policy_checker,c33_sniffer_ambiguous,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,3.17208468914032e-06
newline_policy_checker,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,3.292923793196678e-06
newline_policy_checker,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.7799978852272034e-06
newline_policy_checker,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,8.291099220514297e-07
newline_policy_checker,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,6.1793252825737e-07
newline_policy_checker,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.399342626333237e-07
newline_policy_checker,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.6798959374427795e-07
newline_policy_checker,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.708992153406143e-07
newline_policy_checker,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.069879651069641e-07
newline_policy_checker,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,True,2,,,,ragged_long,,,,,,not_tested,not_tested,,True,,False,5.209119990468025e-06
newline_policy_checker,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,True,2,,,,ragged_short,,,,,,not_tested,not_tested,,True,,False,2.5460030883550644e-06
newline_policy_checker,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,6.980262696743011e-07
newline_policy_checker,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.421453922986984e-07
newline_policy_checker,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.909226506948471e-07
newline_policy_checker,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,2,,,,naive_split_failure,,,,,,not_tested,not_tested,,True,,True,5.30085526406765e-06
newline_policy_checker,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,2,,,,naive_line_split_failure,,,,,,not_tested,not_tested,,True,,True,2.993037924170494e-06
newline_policy_checker,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,True,2.7481000870466232e-06
newline_policy_checker,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.538086846470833e-06
newline_policy_checker,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,4.563014954328537e-06
newline_policy_checker,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,2,,,,newline_ok,,,,,,not_tested,not_tested,,True,,False,2.409098669886589e-06
encoding_bom_unicode_observer,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,3,,,,,,,,,checked,not_tested,not_tested,,True,,False,1.344108022749424e-05
encoding_bom_unicode_observer,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,6.7050568759441376e-06
encoding_bom_unicode_observer,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,6.103888154029846e-06
encoding_bom_unicode_observer,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,5.048932507634163e-06
encoding_bom_unicode_observer,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,7.391907274723053e-06
encoding_bom_unicode_observer,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.652887582778931e-06
encoding_bom_unicode_observer,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.400033503770828e-06
encoding_bom_unicode_observer,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,True,3,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.315050318837166e-06
encoding_bom_unicode_observer,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,True,3,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.117144271731377e-06
encoding_bom_unicode_observer,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,5.99399209022522e-06
encoding_bom_unicode_observer,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.887806087732315e-06
encoding_bom_unicode_observer,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.040783435106277e-07
encoding_bom_unicode_observer,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.424946382641792e-06
encoding_bom_unicode_observer,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,4,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.3639447540044785e-06
encoding_bom_unicode_observer,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,6.302027031779289e-06
encoding_bom_unicode_observer,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.760913386940956e-06
encoding_bom_unicode_observer,c17_cr,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.759050741791725e-06
encoding_bom_unicode_observer,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.5529956221580505e-06
encoding_bom_unicode_observer,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,2,,,,,,,,,bom_header,not_tested,not_tested,,True,,False,3.815861418843269e-06
encoding_bom_unicode_observer,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,2,,,,,,,,,utf8_ok,not_tested,not_tested,,True,,False,5.741138011217117e-06
encoding_bom_unicode_observer,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,2,,,,,,,,,nfc_nfd_different,not_tested,not_tested,,True,,False,3.471970558166504e-06
encoding_bom_unicode_observer,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,2,,,,,,,,,emoji_ok,not_tested,not_tested,,True,,False,3.078952431678772e-06
encoding_bom_unicode_observer,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.293164238333702e-06
encoding_bom_unicode_observer,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.071975126862526e-06
encoding_bom_unicode_observer,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,3.969995304942131e-06
encoding_bom_unicode_observer,c26_decimal_comma,numeric_text_caveat,sample_metric,19,19,;,"""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,1.0431045666337013e-05
encoding_bom_unicode_observer,c27_thousands_sep,numeric_text_caveat,toy_invoice,23,23,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.9960799515247345e-06
